Date,Close,Date,Volume
2024-02-12,72.24800109863281,2024-02-12,613710000
2024-02-13,72.12799835205078,2024-02-13,602580000
2024-02-14,73.9000015258789,2024-02-14,504917000
2024-02-15,72.65799713134766,2024-02-15,420122000
2024-02-16,72.61299896240234,2024-02-16,495327000
2024-02-20,69.4520034790039,2024-02-20,704833000
2024-02-21,67.47200012207031,2024-02-21,690298000
2024-02-22,78.53800201416016,2024-02-22,865100000
2024-02-23,78.81700134277344,2024-02-23,829388000
2024-02-26,79.09200286865234,2024-02-26,503973000
2024-02-27,78.70099639892578,2024-02-27,391705000
2024-02-28,77.66300201416016,2024-02-28,393110000
2024-02-29,79.11199951171875,2024-02-29,507289000
2024-03-01,82.27899932861328,2024-03-01,479135000
2024-03-04,85.23699951171875,2024-03-04,615616000
2024-03-05,85.96399688720703,2024-03-05,520639000
2024-03-06,88.69999694824219,2024-03-06,582520000
2024-03-07,92.66899871826172,2024-03-07,608119000
2024-03-08,87.52799987792969,2024-03-08,1142269000
2024-03-11,85.77400207519531,2024-03-11,678364000
2024-03-12,91.91300201416016,2024-03-12,668075000
2024-03-13,90.88800048828125,2024-03-13,635713000
2024-03-14,87.94400024414062,2024-03-14,602318000
2024-03-15,87.83699798583984,2024-03-15,642086000
2024-03-18,88.45500183105469,2024-03-18,668976000
2024-03-19,89.39800262451172,2024-03-19,672171000
2024-03-20,90.37200164794922,2024-03-20,479063000
2024-03-21,91.43499755859375,2024-03-21,480372000
2024-03-22,94.28900146484375,2024-03-22,586719000
2024-03-25,95.00199890136719,2024-03-25,552136000
2024-03-26,92.56099700927734,2024-03-26,513648000
2024-03-27,90.25,2024-03-27,586067000
2024-03-28,90.35600280761719,2024-03-28,435212000
2024-04-01,90.36299896240234,2024-04-01,452441000
2024-04-02,89.4520034790039,2024-04-02,433064000
2024-04-03,88.96399688720703,2024-04-03,370067000
2024-04-04,85.90499877929688,2024-04-04,434965000
2024-04-05,88.00800323486328,2024-04-05,399678000
2024-04-08,87.13300323486328,2024-04-08,283220000
2024-04-09,85.35399627685547,2024-04-09,503547000
2024-04-10,87.03900146484375,2024-04-10,431929000
2024-04-11,90.61599731445312,2024-04-11,431637000
2024-04-12,88.18599700927734,2024-04-12,426805000
2024-04-15,86.0009994506836,2024-04-15,443077000
2024-04-16,87.41500091552734,2024-04-16,370453000
2024-04-17,84.03500366210938,2024-04-17,495400000
2024-04-18,84.6709976196289,2024-04-18,447260000
2024-04-19,76.19999694824219,2024-04-19,875198000
2024-04-22,79.51799774169922,2024-04-22,596341000
2024-04-23,82.4229965209961,2024-04-23,438559000
2024-04-24,79.677001953125,2024-04-24,512208000
2024-04-25,82.63200378417969,2024-04-25,424641000
2024-04-26,87.73500061035156,2024-04-26,551011000
2024-04-29,87.75700378417969,2024-04-29,388971000
2024-04-30,86.4020004272461,2024-04-30,363709000
2024-05-01,83.04100036621094,2024-05-01,559863000
2024-05-02,85.81700134277344,2024-05-02,377898000
2024-05-03,88.78900146484375,2024-05-03,398341000
2024-05-06,92.13999938964844,2024-05-06,376203000
2024-05-07,90.55400085449219,2024-05-07,437342000
2024-05-08,90.41200256347656,2024-05-08,325721000
2024-05-09,88.74700164794922,2024-05-09,378013000
2024-05-10,89.87799835205078,2024-05-10,335325000
2024-05-13,90.39900207519531,2024-05-13,289680000
2024-05-14,91.35600280761719,2024-05-14,296507000
2024-05-15,94.62999725341797,2024-05-15,417735000
2024-05-16,94.35900115966797,2024-05-16,323952000
2024-05-17,92.47899627685547,2024-05-17,359691000
2024-05-20,94.77999877929688,2024-05-20,318764000
2024-05-21,95.38600158691406,2024-05-21,328946000
2024-05-22,94.94999694824219,2024-05-22,548648000
2024-05-23,103.79900360107422,2024-05-23,835065000
2024-05-24,106.46900177001953,2024-05-24,429494000
2024-05-28,113.9010009765625,2024-05-28,652728000
2024-05-29,114.82499694824219,2024-05-29,557442000
2024-05-30,110.5,2024-05-30,487350000
2024-05-31,109.63300323486328,2024-05-31,613263000
